date,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,HOMICIDE,MOTOR VEHICLE THEFT,NARCOTICS,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,THEFT,WEAPONS VIOLATION
2014-07-28,54,122,47,5,97,0,26,86,6,39,2,236,13
2014-07-29,59,109,44,1,83,1,27,93,6,26,3,205,10
2014-07-30,54,122,58,3,76,0,20,100,14,23,2,196,8
2014-07-31,56,123,54,3,103,1,28,92,6,33,5,198,11
2014-08-01,63,156,43,8,104,1,34,101,7,38,8,251,9
2014-08-02,54,157,41,8,89,2,17,95,10,42,3,208,10
2014-08-03,57,204,38,8,85,4,29,87,12,26,5,172,7
2014-08-04,56,121,52,4,83,3,30,70,5,31,2,157,4
2014-08-05,53,126,51,2,88,1,36,88,10,26,4,166,9
2014-08-06,74,142,31,1,69,1,20,114,6,32,3,175,8
2014-08-07,63,137,46,5,91,0,27,104,7,34,0,191,12
2014-08-08,51,120,33,6,73,0,23,108,11,16,6,212,6
2014-08-09,59,213,38,8,85,0,22,77,20,28,7,192,11
2014-08-10,53,202,38,4,106,1,37,73,12,24,1,163,4
2014-08-11,60,136,51,4,99,1,38,97,7,30,3,201,14
2014-08-12,45,113,40,1,84,1,27,102,7,30,2,170,7
2014-08-13,57,132,45,2,83,1,30,92,17,28,2,210,7
2014-08-14,40,137,47,2,82,1,20,85,7,29,1,208,9
2014-08-15,42,139,47,2,90,3,49,97,4,23,2,196,10
2014-08-16,45,178,36,4,88,1,25,77,7,23,9,215,15
2014-08-17,46,207,50,8,103,4,24,65,10,26,4,210,7
2014-08-18,57,135,63,3,70,0,27,83,4,26,2,190,9
2014-08-19,30,136,47,2,87,4,21,85,7,31,4,186,9
2014-08-20,65,134,51,6,67,1,19,77,12,37,4,190,14
2014-08-21,44,124,60,4,68,1,21,85,7,29,3,167,7
2014-08-22,53,131,45,2,81,1,23,97,5,23,3,204,9
2014-08-23,50,188,43,8,86,0,30,70,15,26,3,172,7
2014-08-24,47,195,39,2,110,5,38,75,8,26,2,170,7
2014-08-25,44,140,51,2,78,2,23,63,6,30,4,186,8
2014-08-26,59,148,42,3,65,1,24,78,9,24,1,205,13
2014-08-27,51,145,42,6,101,3,21,71,11,23,7,153,7
2014-08-28,39,114,53,4,67,0,29,58,9,34,1,193,8
2014-08-29,53,151,45,4,93,1,34,109,10,28,3,197,9
2014-08-30,52,183,37,8,95,2,39,85,8,26,5,197,12
2014-08-31,54,203,39,8,75,2,28,76,9,34,5,179,6
2014-09-01,45,198,53,9,103,0,29,72,8,33,13,217,14
2014-09-02,41,134,53,0,83,2,24,89,12,30,2,190,5
2014-09-03,57,134,55,1,62,0,20,86,12,24,2,149,5
2014-09-04,49,105,42,1,71,3,23,77,5,32,4,184,5
2014-09-05,52,138,50,4,81,2,26,83,4,28,3,216,8
2014-09-06,48,163,33,3,86,4,28,71,8,26,5,198,6
2014-09-07,63,184,22,3,84,1,34,81,11,40,7,170,4
2014-09-08,40,111,34,2,63,3,31,83,8,15,5,156,7
2014-09-09,44,110,45,5,65,0,38,91,15,23,4,188,7
2014-09-10,44,129,41,3,70,2,24,71,4,37,2,140,8
2014-09-11,48,110,50,0,65,1,30,100,7,14,2,160,6
2014-09-12,48,100,43,1,64,0,32,80,6,27,2,182,6
2014-09-13,34,153,25,3,88,1,35,65,10,24,1,146,10
2014-09-14,49,184,39,9,78,2,34,60,11,28,2,154,10
2014-09-15,64,114,48,6,69,1,17,65,15,26,2,177,8
2014-09-16,55,119,43,8,72,0,31,74,14,15,2,177,8
2014-09-17,53,146,35,4,80,2,32,76,12,27,3,191,13
2014-09-18,54,141,60,3,86,2,44,98,14,40,5,189,6
2014-09-19,53,149,59,1,75,1,31,79,10,29,4,203,12
2014-09-20,63,174,34,10,103,4,30,84,13,35,3,173,8
2014-09-21,57,141,37,5,87,0,35,92,5,26,2,194,7
2014-09-22,54,114,53,3,83,2,18,75,9,28,0,176,6
2014-09-23,50,133,47,4,87,1,19,91,12,39,1,224,13
2014-09-24,67,134,49,3,82,0,24,94,14,29,2,190,11
2014-09-25,64,115,42,3,67,0,20,84,11,30,2,168,12
2014-09-26,58,150,51,3,93,2,38,80,10,34,3,206,13
2014-09-27,62,188,32,9,105,2,34,72,8,33,1,201,17
2014-09-28,57,207,35,4,100,5,31,47,8,34,2,196,14
2014-09-29,58,136,43,5,67,1,24,82,5,32,2,185,8
2014-09-30,42,123,47,3,70,2,22,85,7,34,7,186,8
2014-10-01,55,147,61,11,81,0,36,99,6,32,12,211,7
2014-10-02,69,121,44,4,80,1,39,72,6,32,3,190,6
2014-10-03,44,123,48,6,80,1,26,90,7,36,4,175,10
2014-10-04,46,117,31,7,95,1,23,81,10,33,2,155,11
2014-10-05,40,154,34,5,98,0,37,61,6,24,1,145,4
2014-10-06,39,124,58,0,87,2,17,74,12,23,1,157,5
2014-10-07,54,123,53,4,65,0,24,65,14,37,4,190,9
2014-10-08,50,117,48,3,66,3,30,86,11,22,5,184,9
2014-10-09,46,121,36,2,49,1,29,88,14,27,5,159,9
2014-10-10,46,113,36,3,50,0,18,86,7,21,1,193,8
2014-10-11,52,151,38,5,100,2,26,87,10,38,4,181,5
2014-10-12,32,149,38,4,85,1,24,59,8,23,5,187,2
2014-10-13,36,116,39,5,72,1,37,81,8,38,2,150,3
2014-10-14,39,114,44,2,73,1,19,81,9,28,1,184,9
2014-10-15,52,137,36,2,63,0,24,80,7,31,3,196,12
2014-10-16,52,121,39,2,72,2,22,79,9,24,2,173,6
2014-10-17,56,123,54,7,76,2,35,94,8,41,3,210,9
2014-10-18,54,131,32,1,111,2,32,79,8,51,2,179,17
2014-10-19,42,168,31,4,78,1,30,62,6,15,2,191,2
2014-10-20,47,117,39,4,84,0,38,86,7,31,1,175,9
2014-10-21,47,139,57,0,73,1,29,72,7,35,5,173,10
2014-10-22,49,103,45,1,62,1,22,82,8,33,1,190,10
2014-10-23,54,118,54,3,69,2,31,83,10,31,3,181,9
2014-10-24,55,158,55,4,99,2,35,92,17,32,3,174,12
2014-10-25,53,158,40,3,96,1,32,66,13,30,3,175,16
2014-10-26,40,162,27,8,96,2,36,53,12,36,2,153,6
2014-10-27,73,143,38,3,101,3,36,56,10,37,7,176,15
2014-10-28,42,134,49,0,77,1,27,78,11,27,4,190,7
2014-10-29,52,116,55,3,75,2,32,68,10,33,2,207,7
2014-10-30,46,133,49,3,76,0,35,75,16,23,1,179,12
2014-10-31,42,119,50,4,108,2,41,68,11,36,3,180,9
2014-11-01,52,152,38,9,102,1,29,74,9,23,11,201,6
2014-11-02,42,162,19,5,81,1,38,73,7,37,1,149,5
2014-11-03,48,136,39,4,78,2,35,95,7,34,1,143,5
2014-11-04,48,118,44,2,75,1,19,83,5,33,4,193,5
2014-11-05,56,129,39,3,68,3,33,80,9,29,2,147,17
2014-11-06,37,105,40,2,64,1,25,79,12,20,2,144,8
2014-11-07,34,111,45,5,92,2,38,104,3,27,2,180,6
2014-11-08,31,130,36,3,107,2,25,75,11,28,5,160,13
2014-11-09,36,163,30,1,85,3,28,56,7,22,2,143,7
2014-11-10,52,143,54,8,85,2,20,78,6,30,2,157,11
2014-11-11,42,91,30,3,75,2,25,73,6,23,1,157,12
2014-11-12,24,100,36,1,64,0,19,71,5,30,3,123,7
2014-11-13,39,98,38,2,54,1,24,82,7,22,2,166,7
2014-11-14,30,107,46,3,76,0,40,91,10,24,0,168,13
2014-11-15,33,140,31,4,63,1,24,81,5,32,1,186,5
2014-11-16,41,160,31,4,72,4,34,62,3,27,1,117,9
2014-11-17,41,98,41,1,57,0,29,65,4,29,3,132,6
2014-11-18,31,108,41,3,52,2,22,69,8,29,2,140,4
2014-11-19,44,107,45,4,57,2,21,65,6,15,2,143,4
2014-11-20,55,106,47,7,36,0,25,60,8,30,1,131,4
2014-11-21,42,120,43,4,73,0,23,76,10,34,2,168,10
2014-11-22,43,124,49,6,101,3,36,69,7,23,3,167,8
2014-11-23,43,152,22,9,94,0,40,62,3,28,2,142,7
2014-11-24,30,111,36,4,65,0,26,44,3,29,1,129,9
2014-11-25,32,104,51,2,68,0,24,61,8,31,1,172,3
2014-11-26,28,103,37,3,90,1,23,73,5,17,0,185,10
2014-11-27,23,128,33,2,64,0,26,20,0,13,2,84,2
2014-11-28,24,124,25,3,75,2,30,65,4,22,3,117,7
2014-11-29,42,95,37,7,91,2,38,72,14,27,0,161,7
2014-11-30,37,150,32,5,98,1,29,75,6,27,4,135,6
2014-12-01,44,117,44,8,70,0,28,72,3,36,6,169,9
2014-12-02,42,99,27,3,52,0,24,89,6,17,2,156,3
2014-12-03,44,118,52,2,83,1,26,96,2,25,1,169,4
2014-12-04,45,119,46,3,67,0,27,56,4,29,0,180,4
2014-12-05,36,147,71,2,88,3,31,73,6,41,3,169,6
2014-12-06,33,117,39,1,81,0,24,62,10,27,1,159,7
2014-12-07,35,119,34,4,81,0,17,45,5,39,1,122,9
2014-12-08,44,120,43,4,92,1,35,44,8,40,0,158,3
2014-12-09,56,104,42,0,56,1,25,63,2,27,1,140,4
2014-12-10,57,137,51,2,72,1,25,63,7,22,1,162,6
2014-12-11,38,108,40,2,59,1,24,55,5,32,1,157,3
2014-12-12,41,110,50,4,63,2,27,59,4,39,1,174,11
2014-12-13,53,164,35,7,79,1,38,63,8,35,1,175,4
2014-12-14,49,160,32,2,93,0,23,61,10,22,2,137,12
2014-12-15,57,127,38,3,62,2,25,51,3,40,3,164,6
2014-12-16,43,100,51,2,60,2,23,57,4,25,6,149,4
2014-12-17,35,123,49,5,70,5,27,62,6,37,2,171,7
2014-12-18,41,98,55,3,70,0,24,63,2,26,3,169,8
2014-12-19,46,125,54,2,70,1,25,87,7,41,4,166,9
2014-12-20,35,108,43,6,86,0,25,70,3,38,3,167,12
2014-12-21,36,140,29,5,90,3,23,52,7,31,0,150,8
2014-12-22,27,85,48,1,70,1,19,58,6,28,0,179,10
2014-12-23,24,97,50,2,76,6,21,61,9,35,3,172,13
2014-12-24,31,108,64,2,63,0,19,20,1,34,2,144,4
2014-12-25,32,125,30,2,63,1,15,17,2,30,4,63,2
2014-12-26,41,120,38,2,71,2,11,73,4,34,1,113,10
2014-12-27,38,138,42,4,87,1,17,79,6,22,0,163,9
2014-12-28,33,135,27,5,76,4,30,62,6,30,2,133,8
2014-12-29,41,103,43,0,68,0,31,60,4,29,3,154,7
2014-12-30,28,89,36,2,63,0,25,62,1,23,0,125,9
2014-12-31,31,91,38,3,78,1,26,24,3,30,1,141,9
2015-01-01,39,202,16,60,93,0,23,43,3,32,52,155,23
2015-01-02,35,116,33,3,65,0,25,86,7,36,1,130,7
2015-01-03,38,125,21,3,70,1,28,70,4,29,1,136,5
2015-01-04,34,111,16,4,42,0,14,66,4,19,2,108,5
2015-01-05,36,89,38,2,35,1,24,43,6,17,3,123,6
2015-01-06,30,69,26,5,37,3,15,57,3,20,1,124,2
2015-01-07,23,78,24,0,36,0,24,61,2,18,0,101,4
2015-01-08,27,67,22,0,49,1,32,47,2,16,1,96,6
2015-01-09,38,90,34,1,43,1,28,72,10,30,2,108,5
2015-01-10,38,115,28,0,36,1,44,78,5,24,2,140,9
2015-01-11,33,132,30,4,57,0,23,69,7,26,3,147,9
2015-01-12,35,91,36,1,57,0,21,65,4,26,0,149,1
2015-01-13,47,92,36,1,45,2,21,77,4,32,1,141,4
2015-01-14,32,97,54,3,59,1,36,101,7,26,1,133,6
2015-01-15,38,94,57,5,64,0,30,131,5,33,3,164,14
2015-01-16,38,118,34,2,73,1,27,79,8,16,2,167,8
2015-01-17,38,156,37,4,73,2,31,84,10,25,2,156,11
2015-01-18,52,133,32,2,104,1,25,57,5,28,3,156,6
2015-01-19,30,124,27,3,75,0,31,92,3,39,0,156,16
2015-01-20,57,126,46,3,78,1,29,65,8,41,2,184,7
2015-01-21,50,119,46,3,79,3,27,66,7,29,4,160,10
2015-01-22,48,118,57,4,67,0,21,92,6,23,2,172,10
2015-01-23,61,137,46,1,87,2,26,90,10,24,3,156,8
2015-01-24,41,126,31,7,85,1,27,83,8,36,1,163,12
2015-01-25,38,135,29,4,74,0,30,58,3,20,4,133,7
2015-01-26,48,108,42,1,57,0,21,64,8,33,1,153,2
2015-01-27,41,104,39,3,57,2,26,90,12,16,4,125,10
2015-01-28,32,106,27,3,54,0,27,83,3,18,2,155,6
2015-01-29,49,116,36,4,47,3,23,94,7,21,2,163,9
2015-01-30,41,115,39,4,56,2,32,101,4,26,2,140,13
2015-01-31,35,132,26,3,70,1,35,75,5,19,2,114,10
2015-02-01,32,99,23,7,49,1,18,23,0,14,6,104,1
2015-02-02,43,77,19,4,38,2,11,43,4,13,3,90,3
2015-02-03,38,94,18,3,41,0,20,46,6,18,6,110,8
2015-02-04,47,105,24,1,55,1,17,72,6,17,0,116,6
2015-02-05,37,107,26,3,46,1,17,71,6,21,0,110,4
2015-02-06,45,110,27,2,77,0,24,103,8,18,5,131,8
2015-02-07,49,113,20,5,86,0,15,92,10,20,1,113,7
2015-02-08,31,122,19,6,75,2,24,87,2,23,4,112,6
2015-02-09,36,96,27,1,54,3,22,79,8,16,0,131,11
2015-02-10,40,106,22,2,64,2,19,76,9,18,2,120,8
2015-02-11,45,95,31,2,52,0,13,86,5,28,2,123,1
2015-02-12,50,102,26,1,56,0,21,79,2,16,1,123,7
2015-02-13,34,101,20,4,55,0,22,97,8,12,1,121,9
2015-02-14,39,117,25,3,61,0,29,59,4,13,4,121,6
2015-02-15,29,117,19,6,46,1,29,72,3,13,1,95,4
2015-02-16,26,83,20,0,50,0,28,77,3,7,2,99,11
2015-02-17,50,104,26,5,45,0,28,68,2,14,2,128,11
2015-02-18,33,83,23,1,35,0,24,55,5,11,1,113,6
2015-02-19,27,79,16,1,41,0,31,48,3,12,2,103,6
2015-02-20,35,103,33,2,55,2,31,83,2,22,1,130,1
2015-02-21,41,123,19,3,71,1,27,85,4,18,0,140,10
2015-02-22,41,145,20,0,52,1,17,67,5,16,1,104,11
2015-02-23,32,109,33,1,47,0,26,46,9,14,3,130,7
2015-02-24,44,110,42,1,58,0,33,73,6,15,0,114,10
2015-02-25,43,111,23,4,46,3,21,67,7,19,2,96,4
2015-02-26,30,88,20,0,48,0,12,75,4,11,3,112,7
2015-02-27,46,103,25,0,46,0,28,80,5,16,1,135,5
2015-02-28,39,109,17,4,55,0,20,62,1,21,2,104,9
2015-03-01,33,140,27,6,73,0,32,84,1,17,11,130,8
2015-03-02,39,108,35,5,56,1,33,97,3,26,2,132,9
2015-03-03,43,116,28,2,49,1,27,77,9,18,1,115,5
2015-03-04,34,125,19,6,41,0,17,71,6,11,0,120,6
2015-03-05,53,101,23,3,53,0,15,79,9,18,2,110,9
2015-03-06,36,118,34,0,61,0,28,95,9,20,1,135,12
2015-03-07,43,146,19,3,72,3,24,79,12,29,3,122,8
2015-03-08,47,128,23,5,59,2,23,90,8,11,1,133,9
2015-03-09,65,129,29,5,63,4,21,73,11,25,8,137,10
2015-03-10,54,130,26,3,81,0,26,88,11,17,3,142,11
2015-03-11,61,117,30,2,67,0,37,71,10,17,1,150,9
2015-03-12,54,154,23,1,65,0,30,76,11,12,2,158,9
2015-03-13,43,160,28,1,86,0,37,92,14,32,3,159,19
2015-03-14,50,171,23,11,113,0,25,79,9,24,0,159,11
2015-03-15,62,175,33,3,102,4,32,57,11,24,4,143,15
2015-03-16,61,149,36,3,78,2,17,82,11,24,4,158,12
2015-03-17,62,125,25,4,82,0,16,98,5,17,1,147,5
2015-03-18,44,138,28,5,59,0,25,80,9,21,0,131,12
2015-03-19,49,147,28,2,89,4,23,74,10,22,3,154,9
2015-03-20,51,145,29,1,102,1,24,81,11,24,3,147,16
2015-03-21,30,142,24,1,90,1,28,79,6,20,6,133,19
2015-03-22,38,143,26,2,83,3,27,65,4,23,1,130,9
2015-03-23,48,108,30,6,47,0,17,54,5,9,1,140,6
2015-03-24,44,96,30,4,53,1,23,96,7,11,0,142,10
2015-03-25,49,131,29,1,78,1,20,91,12,24,3,130,11
2015-03-26,48,127,32,2,80,1,30,83,6,20,3,123,9
2015-03-27,34,125,35,2,76,1,38,89,5,28,2,130,8
2015-03-28,37,138,14,4,69,1,26,70,10,22,2,140,12
2015-03-29,40,129,21,2,70,1,18,78,2,19,1,128,11
2015-03-30,45,124,31,2,75,1,17,76,4,17,1,163,15
2015-03-31,40,150,29,2,66,2,28,58,8,15,2,134,13
2015-04-01,70,152,35,9,82,1,21,71,13,31,5,189,14
2015-04-02,52,149,32,4,75,3,29,92,8,26,2,163,9
2015-04-03,42,131,23,5,77,3,21,87,4,27,0,150,11
2015-04-04,43,142,26,2,85,2,14,71,6,20,0,143,10
2015-04-05,50,170,30,1,85,0,27,54,6,19,5,119,5
2015-04-06,42,117,22,4,80,0,18,76,4,28,1,148,13
2015-04-07,33,75,31,1,67,0,28,72,8,19,2,139,8
2015-04-08,33,103,29,4,78,3,29,77,2,23,2,148,7
2015-04-09,46,98,39,3,80,0,12,69,7,16,6,128,5
2015-04-10,36,110,21,1,113,1,12,72,8,17,1,164,12
2015-04-11,52,141,27,2,98,1,21,76,9,17,2,139,12
2015-04-12,41,188,22,5,95,0,25,70,10,30,1,138,16
2015-04-13,45,143,37,2,83,0,24,62,9,11,2,156,7
2015-04-14,56,151,42,2,93,0,25,76,14,20,3,139,12
2015-04-15,49,138,25,3,94,2,30,63,5,24,4,165,12
2015-04-16,33,147,30,4,82,0,18,77,7,17,1,136,8
2015-04-17,45,150,42,6,87,0,23,83,7,32,2,159,11
2015-04-18,37,163,25,5,96,2,23,78,7,14,2,186,8
2015-04-19,41,160,21,7,74,3,30,70,6,26,2,153,9
2015-04-20,45,135,35,4,61,2,28,83,5,15,2,176,9
2015-04-21,40,112,25,2,59,3,30,74,4,24,1,150,14
2015-04-22,58,119,23,1,73,0,25,64,8,28,3,144,11
2015-04-23,47,137,41,2,76,1,26,59,10,20,1,147,12
2015-04-24,56,147,37,2,80,2,28,66,8,28,3,167,6
2015-04-25,36,139,23,1,85,1,16,64,4,31,2,142,8
2015-04-26,54,171,28,2,90,2,26,57,10,25,3,136,9
2015-04-27,51,152,49,4,81,0,23,48,8,23,1,148,5
2015-04-28,63,134,30,4,82,1,30,52,12,26,1,146,8
2015-04-29,52,137,32,2,84,2,40,66,12,20,5,165,12
2015-04-30,48,108,39,2,70,1,23,62,7,21,4,145,8
2015-05-01,74,148,36,7,91,5,40,65,12,25,11,183,7
2015-05-02,59,164,26,2,75,0,34,48,1,16,5,145,6
2015-05-03,57,205,19,3,106,1,27,30,4,17,3,167,7
2015-05-04,60,181,36,7,72,0,22,64,3,30,1,144,11
2015-05-05,51,122,35,3,69,1,23,63,2,18,3,150,6
2015-05-06,47,124,42,5,90,0,30,71,11,22,5,145,7
2015-05-07,71,176,41,1,70,2,15,84,12,16,2,178,9
2015-05-08,50,171,35,4,85,0,40,63,5,30,2,167,5
2015-05-09,50,144,25,1,87,1,25,66,7,22,3,137,8
2015-05-10,45,159,35,5,106,3,23,56,4,17,3,159,13
2015-05-11,55,154,38,2,77,1,29,75,7,25,3,149,7
2015-05-12,49,145,36,2,73,0,26,75,6,21,2,164,7
2015-05-13,49,147,35,4,79,2,24,72,11,25,1,179,7
2015-05-14,61,121,41,1,77,1,34,73,2,18,2,171,15
2015-05-15,67,170,35,6,76,0,33,80,13,16,3,169,10
2015-05-16,57,217,33,8,117,1,33,52,5,31,3,173,9
2015-05-17,41,222,30,4,128,0,21,72,12,22,1,155,14
2015-05-18,54,155,29,4,84,2,20,62,12,24,4,153,14
2015-05-19,51,133,40,1,74,0,15,66,3,15,6,160,9
2015-05-20,58,136,36,4,81,3,31,63,6,31,2,139,6
2015-05-21,52,136,29,3,73,1,33,59,8,15,4,155,11
2015-05-22,53,154,55,2,82,1,25,76,8,27,2,182,16
2015-05-23,62,143,36,3,109,4,30,57,8,23,1,179,11
2015-05-24,43,172,28,5,81,6,25,51,6,31,4,134,10
2015-05-25,40,186,37,3,78,3,25,54,8,28,3,124,11
2015-05-26,55,170,34,4,81,0,17,67,9,30,3,162,9
2015-05-27,58,135,30,2,75,0,24,74,9,25,3,158,8
2015-05-28,61,166,39,2,79,2,29,55,10,31,1,174,13
2015-05-29,61,148,44,3,54,1,37,86,6,31,3,192,10
2015-05-30,39,152,34,1,90,5,38,43,4,27,6,161,10
2015-05-31,46,136,26,3,82,4,23,54,8,21,3,133,12
2015-06-01,66,147,40,12,84,1,30,72,8,32,14,180,5
2015-06-02,55,158,33,8,72,2,24,65,7,14,6,171,16
2015-06-03,59,131,43,3,71,1,29,70,8,29,5,154,10
2015-06-04,47,120,27,3,75,1,34,62,13,30,1,166,13
2015-06-05,53,136,33,2,91,2,25,81,5,26,2,168,5
2015-06-06,39,155,36,0,87,1,29,75,7,24,1,166,16
2015-06-07,47,173,26,6,89,2,29,65,8,31,2,137,3
2015-06-08,53,124,36,4,60,2,25,65,6,19,2,151,10
2015-06-09,46,133,31,3,58,0,34,61,6,24,6,161,8
2015-06-10,51,152,36,4,75,3,38,66,4,24,6,171,12
2015-06-11,47,138,51,5,69,1,25,125,6,28,2,159,24
2015-06-12,58,159,50,8,83,3,24,66,11,21,1,187,14
2015-06-13,50,186,26,6,101,2,26,65,8,26,3,178,12
2015-06-14,60,171,40,5,90,3,40,48,6,26,2,169,11
2015-06-15,54,123,39,5,80,1,32,16,7,27,6,185,2
2015-06-16,83,152,50,2,85,3,39,50,9,28,3,185,9
2015-06-17,60,134,55,4,79,1,21,53,8,22,1,165,11
2015-06-18,52,139,47,5,105,4,30,47,7,29,4,159,9
2015-06-19,37,151,40,1,73,0,31,66,14,27,6,199,13
2015-06-20,43,189,31,7,97,2,24,31,5,24,2,174,10
2015-06-21,67,250,33,4,101,1,26,32,12,20,3,146,12
2015-06-22,52,162,42,6,91,0,32,48,4,31,5,179,8
2015-06-23,44,154,34,4,70,2,22,67,8,22,2,171,11
2015-06-24,50,131,33,4,80,1,32,62,13,21,3,175,10
2015-06-25,48,142,41,4,76,2,42,95,9,23,5,164,5
2015-06-26,58,141,48,4,76,1,34,64,4,29,1,166,7
2015-06-27,51,142,17,6,88,3,38,46,6,32,0,156,11
2015-06-28,60,202,36,7,107,1,37,39,12,31,2,139,13
2015-06-29,54,139,36,2,74,1,30,65,10,32,5,156,14
2015-06-30,45,145,40,6,76,2,27,76,10,16,2,178,10
2015-07-01,52,124,49,3,83,1,27,79,10,29,4,186,12
2015-07-02,62,114,26,3,95,2,35,75,6,25,5,151,12
2015-07-03,49,139,36,4,81,3,26,66,13,38,3,179,7
2015-07-04,58,184,37,8,149,4,41,50,9,35,2,150,10
2015-07-05,52,247,33,4,108,7,39,65,10,30,6,167,22
2015-07-06,55,146,39,4,79,1,32,56,7,16,2,161,5
2015-07-07,47,115,37,1,84,1,25,63,7,14,3,176,9
2015-07-08,50,100,44,3,81,2,21,72,4,23,0,171,9
2015-07-09,44,107,38,3,86,2,17,65,8,24,1,155,15
2015-07-10,39,111,30,2,83,2,19,75,7,34,0,196,5
2015-07-11,43,188,28,4,99,5,24,66,14,35,1,168,11
2015-07-12,54,189,22,5,93,1,33,68,6,29,1,167,15
2015-07-13,50,131,42,3,103,1,22,60,12,21,2,178,14
2015-07-14,48,120,27,6,60,0,16,65,11,30,0,191,14
2015-07-15,63,111,28,5,95,2,31,66,8,27,4,199,10
2015-07-16,35,114,32,1,83,1,19,42,7,31,5,159,10
2015-07-17,36,141,41,5,87,5,44,75,7,32,4,186,11
2015-07-18,57,186,46,7,82,3,27,49,4,22,4,167,9
2015-07-19,55,187,30,3,86,1,21,40,7,41,2,163,18
2015-07-20,49,141,36,2,86,1,34,59,2,34,4,186,8
2015-07-21,54,146,40,5,82,1,36,57,6,29,3,168,17
2015-07-22,52,145,37,3,82,0,26,72,3,25,4,175,14
2015-07-23,49,147,40,2,96,1,27,69,6,28,2,196,15
2015-07-24,50,147,50,4,112,1,29,72,9,41,6,204,10
2015-07-25,62,170,49,5,111,2,32,50,6,31,7,177,12
2015-07-26,64,190,35,5,95,4,41,60,4,32,2,148,11
2015-07-27,53,157,42,2,97,0,23,52,7,30,4,212,15
2015-07-28,58,143,41,2,83,1,30,52,2,32,5,172,13
2015-07-29,55,142,37,2,94,0,31,63,3,38,3,157,11
2015-07-30,48,146,45,3,88,1,34,70,9,25,2,160,11
2015-07-31,50,147,40,6,78,1,30,55,5,35,4,173,15
2015-08-01,54,181,43,6,103,0,37,64,8,28,12,269,11
2015-08-02,48,198,37,8,83,3,29,64,10,36,2,177,12
2015-08-03,59,124,27,3,87,1,32,52,3,22,3,170,9
2015-08-04,53,148,30,2,72,1,37,83,11,38,1,162,6
2015-08-05,53,129,31,3,77,2,41,76,4,26,3,169,11
2015-08-06,46,141,45,6,79,3,31,78,5,26,2,192,10
2015-08-07,50,163,45,7,79,2,22,71,6,35,2,198,10
2015-08-08,52,187,52,2,104,0,27,59,11,28,2,184,8
2015-08-09,37,183,34,6,86,1,25,69,8,25,2,160,12
2015-08-10,64,149,44,2,79,1,35,59,7,24,3,191,6
2015-08-11,56,140,34,4,80,2,26,68,8,33,7,170,12
2015-08-12,54,139,38,1,70,1,33,84,4,24,2,177,12
2015-08-13,65,158,46,4,72,2,32,64,4,27,1,160,8
2015-08-14,61,129,56,4,95,1,33,67,6,34,3,181,7
2015-08-15,42,186,50,5,106,3,19,47,7,37,9,181,2
2015-08-16,70,212,45,9,113,2,31,58,6,30,3,179,13
2015-08-17,50,136,48,4,79,3,22,48,3,22,3,170,13
2015-08-18,43,136,47,3,74,0,30,59,8,28,2,179,11
2015-08-19,53,136,32,0,87,2,31,74,9,25,1,188,10
2015-08-20,46,118,46,3,74,2,36,108,6,37,6,192,12
2015-08-21,61,128,38,8,92,2,40,90,4,31,3,214,9
2015-08-22,63,178,39,2,111,2,34,57,4,45,3,159,16
2015-08-23,41,197,34,6,85,3,27,70,9,30,2,171,11
2015-08-24,43,124,38,4,86,1,32,62,8,30,3,154,12
2015-08-25,56,114,39,1,79,3,43,55,4,28,1,185,14
2015-08-26,45,103,34,5,89,3,29,67,7,36,3,189,18
2015-08-27,29,122,37,1,81,0,35,72,7,30,2,200,13
2015-08-28,43,126,47,1,89,1,32,72,6,29,2,207,9
2015-08-29,60,158,42,4,105,3,23,65,5,25,3,153,9
2015-08-30,57,151,39,8,93,2,28,69,8,34,2,172,7
2015-08-31,43,133,33,2,76,3,35,67,8,27,6,176,9
2015-09-01,56,149,36,12,87,1,35,74,5,30,21,200,13
2015-09-02,54,118,51,6,93,10,35,77,5,29,4,169,7
2015-09-03,59,153,35,4,82,2,31,80,13,44,5,227,9
2015-09-04,50,128,37,4,87,2,24,68,11,34,4,200,12
2015-09-05,44,169,39,7,86,3,27,56,10,36,5,172,14
2015-09-06,61,191,42,4,97,2,27,77,3,31,3,162,7
2015-09-07,55,173,34,8,98,2,29,80,7,34,6,160,14
2015-09-08,51,110,41,4,73,1,32,61,4,25,4,174,6
2015-09-09,46,116,41,2,78,1,19,70,7,27,4,167,8
2015-09-10,40,112,45,3,81,1,26,56,4,24,1,156,12
2015-09-11,46,103,43,4,80,0,23,74,12,23,1,151,7
2015-09-12,41,157,21,10,84,0,34,51,10,23,3,158,7
2015-09-13,31,187,31,6,109,1,30,56,12,33,1,143,12
2015-09-14,59,140,42,3,78,5,26,56,2,36,6,203,6
2015-09-15,54,122,38,1,80,1,34,66,11,42,5,178,12
2015-09-16,48,144,41,0,68,2,35,82,8,34,1,176,9
2015-09-17,53,133,41,8,62,0,27,66,2,19,4,183,12
2015-09-18,47,127,50,3,101,1,34,52,2,26,2,188,13
2015-09-19,53,162,32,2,79,3,33,77,4,30,0,185,10
2015-09-20,43,205,26,4,80,6,24,67,9,31,2,183,14
