date,ARSON,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,ASSAULT WITH DEADLY WEAPON AGGRAVATED ASSAULT,ATTEMPTED ROBBERY,BATTERY - SIMPLE ASSAULT,BATTERY ON A FIREFIGHTER,BATTERY POLICE (SIMPLE),BATTERY WITH SEXUAL CONTACT,BIKE - STOLEN,BOMB SCARE,BRANDISH WEAPON,BUNCO ATTEMPT,BUNCO GRAND THEFT,BUNCO PETTY THEFT,BURGLARY,BURGLARY FROM VEHICLE,BURGLARY FROM VEHICLE ATTEMPTED,BURGLARY ATTEMPTED,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,CHILD ANNOYING (17YRS & UNDER),CHILD NEGLECT (SEE 300 W.I.C.),CHILD PORNOGRAPHY,CHILD STEALING,CONTEMPT OF COURT,COUNTERFEIT,CREDIT CARDS FRAUD USE ($950.01 & OVER),CRIMINAL HOMICIDE,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),CRUELTY TO ANIMALS,DEFRAUDING INNKEEPER/THEFT OF SERVICES $950 & UNDER,DISCHARGE FIREARMS/SHOTS FIRED,DISTURBING THE PEACE,DOCUMENT FORGERY / STOLEN FELONY,DOCUMENT WORTHLESS ($200.01 & OVER),DRIVING WITHOUT OWNER CONSENT (DWOC),EMBEZZLEMENT GRAND THEFT ($950.01 & OVER),EMBEZZLEMENT PETTY THEFT ($950 & UNDER),EXTORTION,FAILURE TO YIELD,FALSE IMPRISONMENT,FALSE POLICE REPORT,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,ILLEGAL DUMPING,INDECENT EXPOSURE,INTIMATE PARTNER - AGGRAVATED ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT,KIDNAPPING,KIDNAPPING - GRAND ATTEMPT,LETTERS LEWD  -  TELEPHONE CALLS LEWD,LEWD CONDUCT,ORAL COPULATION,OTHER ASSAULT,OTHER MISCELLANEOUS CRIME,PANDERING,PEEPING TOM,PICKPOCKET,PIMPING,PROWLER,PURSE SNATCHING,RAPE ATTEMPTED,RAPE FORCIBLE,RECKLESS DRIVING,RESISTING ARREST,ROBBERY,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,SEXUNLAWFUL(INC MUTUAL CONSENT PENETRATION W/ FRGN OBJ,SEXUAL PENETRATION W/FOREIGN OBJECT,SHOPLIFTING - PETTY THEFT ($950 & UNDER),SHOPLIFTING-GRAND THEFT ($950.01 & OVER),SHOTS FIRED AT INHABITED DWELLING,SHOTS FIRED AT MOVING VEHICLE TRAIN OR AIRCRAFT,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,STALKING,THEFT FROM MOTOR VEHICLE - ATTEMPT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),THEFT OF IDENTITY,THEFT PLAIN - ATTEMPT,THEFT PLAIN - PETTY ($950 & UNDER),THEFT PERSON,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,THREATENING PHONE CALLS/LETTERS,THROWING OBJECT AT MOVING VEHICLE,TRESPASSING,UNAUTHORIZED COMPUTER ACCESS,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),VANDALISM - MISDEAMEANOR ($399 OR UNDER),VEHICLE - ATTEMPT STOLEN,VEHICLE - STOLEN,VEHICLE STOLEN - OTHER (MOTORIZED SCOOTERS BIKES ETC),VIOLATION OF COURT ORDER,VIOLATION OF RESTRAINING ORDER,VIOLATION OF TEMPORARY RESTRAINING ORDER
2020-02-23,6,0,42,4,61,0,2,6,2,1,4,0,2,1,36,26,0,3,1,6,0,1,0,0,1,0,0,0,6,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,9,33,1,0,6,0,0,2,5,0,0,0,0,0,0,2,4,1,0,17,0,1,0,22,2,1,0,2,1,0,13,25,19,0,31,3,15,0,1,2,1,37,20,1,35,0,0,5,0
2020-02-24,1,0,32,8,49,0,3,1,1,2,6,0,8,5,32,46,1,2,1,7,0,1,0,0,1,0,0,0,14,1,0,1,2,0,2,0,0,3,0,1,0,0,1,0,0,0,4,31,0,2,2,0,1,3,3,0,1,0,0,0,0,1,1,0,4,24,1,0,1,15,3,5,0,0,0,0,16,26,24,0,49,1,18,0,1,7,1,33,16,0,35,1,4,7,0
2020-02-25,3,6,39,2,49,0,5,8,8,0,14,0,4,1,35,26,0,1,0,6,1,1,0,0,1,0,0,1,14,1,0,0,1,2,4,0,0,2,0,0,2,0,0,1,0,0,9,20,0,0,10,0,3,9,4,0,0,1,0,0,0,2,1,0,1,18,1,0,1,11,3,1,0,0,1,1,22,29,24,1,36,4,26,0,1,12,2,43,21,0,31,1,5,6,0
2020-02-26,2,0,21,4,40,0,2,4,10,0,8,1,4,4,34,43,0,4,1,6,1,3,1,0,0,0,0,1,21,2,0,0,1,4,4,0,0,1,1,1,0,2,0,0,0,2,7,28,0,0,6,0,0,0,4,0,0,0,1,0,1,0,2,0,0,17,0,3,1,14,2,1,0,1,0,1,15,26,25,1,47,3,26,0,1,9,1,40,24,0,47,0,12,4,2
2020-02-27,2,0,16,4,46,0,3,6,7,0,4,1,4,4,29,26,0,2,1,3,0,1,0,0,2,1,0,0,10,1,1,0,0,1,1,0,0,5,0,4,1,0,0,0,0,2,13,38,1,0,4,0,3,2,5,0,0,0,1,0,0,0,3,0,1,25,0,1,1,14,1,0,0,0,0,1,22,34,17,1,49,4,14,2,0,10,0,36,17,1,34,0,11,9,1
2020-02-28,2,0,32,2,62,0,1,3,7,1,4,0,5,3,41,39,0,2,1,2,0,2,0,1,4,1,0,3,13,1,0,0,1,1,4,0,0,3,0,0,0,0,0,0,0,2,5,31,0,0,3,1,0,4,5,0,0,0,1,0,0,0,1,0,1,17,2,1,1,16,6,0,0,1,0,0,11,43,34,0,45,5,23,4,0,14,2,39,28,1,46,0,4,6,2
2020-02-29,2,0,28,7,50,0,1,3,4,1,6,0,4,1,19,27,1,3,1,5,0,0,0,0,2,0,0,2,10,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,10,34,0,0,7,0,0,1,4,0,0,0,0,0,0,1,4,0,3,22,0,0,4,22,6,0,0,0,2,2,15,36,14,0,28,5,18,1,1,13,1,47,22,0,57,2,8,13,0
2020-03-01,0,1,35,4,55,0,3,9,11,0,11,0,2,1,47,46,0,3,2,8,1,3,0,0,0,0,0,1,12,17,0,0,0,1,7,0,0,4,0,1,1,0,1,2,0,2,9,42,0,0,14,0,0,2,8,0,0,2,1,0,0,1,11,0,0,24,2,6,3,7,1,0,0,2,0,1,15,39,82,0,39,4,33,0,2,11,1,37,20,3,56,0,7,9,2
2020-03-02,1,0,36,5,62,0,1,2,10,0,8,0,4,3,34,30,2,2,1,5,1,1,0,0,2,0,0,0,17,1,0,1,0,1,5,0,0,3,0,2,0,0,0,0,0,3,11,17,0,0,9,0,1,0,3,0,0,1,0,0,0,0,1,0,1,20,5,1,1,11,3,1,0,1,0,1,16,33,34,0,48,4,28,0,2,6,0,40,23,2,46,1,4,7,0
2020-03-03,0,0,28,2,61,1,3,7,5,0,5,0,5,1,43,25,1,5,1,4,1,0,0,2,2,0,0,0,15,3,0,1,1,0,3,0,0,2,0,7,0,0,0,1,0,0,3,25,1,0,4,0,0,3,7,0,3,0,0,0,0,0,3,0,0,18,2,3,1,13,2,1,0,0,1,0,20,34,26,0,39,4,15,0,0,6,1,36,16,0,49,0,2,1,0
2020-03-04,1,0,31,2,53,0,3,4,8,0,6,1,2,4,29,30,0,3,0,1,0,0,2,0,2,0,0,0,13,0,0,1,0,2,3,0,0,2,0,1,0,0,0,0,0,2,9,31,2,0,3,0,1,1,9,1,0,0,0,0,0,1,2,0,2,16,0,2,2,13,1,0,0,0,0,0,12,23,27,0,39,3,25,0,0,7,0,38,16,0,28,0,3,5,0
2020-03-05,1,0,40,8,36,0,0,1,6,1,7,0,3,1,38,40,1,1,0,3,1,0,0,0,0,0,1,1,12,0,0,2,1,1,5,0,0,3,0,5,0,1,0,1,0,1,8,20,0,0,3,1,0,2,4,0,0,0,0,1,0,0,2,0,0,15,0,0,3,14,3,0,0,0,1,0,20,33,21,0,39,4,22,1,0,10,0,35,19,2,54,2,3,9,0
2020-03-06,0,1,27,8,68,0,0,3,9,0,8,0,4,1,35,48,0,2,2,1,0,1,0,1,2,0,0,0,13,1,0,0,1,3,8,0,0,1,0,0,0,0,0,0,0,1,6,35,1,1,1,0,0,3,7,0,1,0,0,1,0,2,1,0,1,21,1,0,1,13,2,0,0,0,1,1,13,20,24,0,44,6,28,0,0,3,0,42,8,0,44,0,5,5,0
2020-03-07,2,0,15,0,52,2,1,1,3,0,6,0,2,0,40,40,1,1,0,1,0,0,0,0,2,0,0,2,16,2,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,12,30,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,2,17,1,0,1,14,3,1,0,0,0,2,11,26,17,0,25,7,13,0,0,6,1,37,23,0,50,0,7,8,0
2020-03-08,2,0,34,6,52,0,7,1,4,0,12,0,4,4,19,36,0,2,2,4,3,1,0,2,0,0,0,1,12,1,0,0,1,1,3,0,0,2,0,3,0,0,0,0,0,0,12,29,0,0,3,0,0,4,0,0,0,2,0,1,0,0,4,0,0,12,0,0,1,12,1,0,0,1,0,0,21,31,12,0,34,5,15,0,0,5,0,42,13,1,51,0,5,6,1
2020-03-09,2,0,24,4,47,2,5,3,7,1,8,0,1,4,39,27,0,1,0,2,0,0,0,0,3,1,0,1,12,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,3,12,24,1,0,4,1,0,1,5,0,0,0,0,1,0,0,1,0,0,16,0,1,1,13,0,0,0,0,0,0,10,36,20,0,32,3,19,0,0,7,0,38,22,1,43,0,3,5,0
2020-03-10,0,0,22,7,41,0,3,3,2,0,9,0,2,2,37,25,1,7,0,3,2,0,0,0,0,1,0,0,15,2,0,1,1,0,2,0,0,2,0,2,1,0,0,1,0,0,5,23,1,0,5,0,0,1,5,0,0,0,0,0,0,0,2,0,1,15,2,2,1,16,3,1,0,1,0,3,12,32,38,1,34,4,26,1,0,6,0,43,26,0,59,0,6,6,0
2020-03-11,2,0,26,6,52,0,3,0,6,1,13,0,5,5,46,36,1,1,0,4,1,0,1,1,0,0,0,0,18,1,0,0,3,0,2,0,0,8,0,3,2,0,0,0,0,1,3,24,3,0,6,1,0,8,6,1,1,0,0,0,0,0,3,0,0,17,3,1,0,15,2,0,0,1,3,0,17,27,37,0,40,1,14,0,0,10,0,25,23,0,41,0,2,11,1
2020-03-12,0,0,23,4,33,0,2,1,7,0,2,1,5,4,42,40,0,2,1,4,0,0,0,0,2,0,0,3,6,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,9,29,0,0,6,0,0,0,3,1,0,1,0,0,0,1,3,0,0,14,3,0,1,6,3,0,0,0,0,0,15,20,20,0,27,5,18,0,0,10,0,24,25,1,62,0,5,5,0
2020-03-13,1,0,11,3,37,0,5,1,7,0,7,0,2,5,47,34,1,1,0,3,1,0,0,1,2,0,0,0,18,0,0,0,1,2,2,0,1,5,0,0,0,0,0,0,0,1,11,22,1,1,2,0,0,4,3,0,0,0,1,0,0,0,2,0,1,11,0,0,1,11,1,0,0,0,1,0,18,46,16,0,37,1,21,0,0,10,0,35,20,1,53,3,1,6,1
2020-03-14,0,0,26,3,56,0,1,4,5,0,7,0,2,2,34,36,0,1,0,1,0,3,0,1,2,1,0,0,5,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,9,35,0,0,7,0,0,5,4,0,1,0,0,0,0,0,6,0,1,20,1,0,3,22,1,0,0,0,0,2,9,31,11,0,28,0,16,0,1,5,0,40,26,1,41,1,2,4,0
2020-03-15,2,0,44,3,49,0,2,2,2,0,12,0,2,2,35,43,0,3,0,5,0,1,0,0,2,0,0,0,11,2,1,1,3,0,2,0,0,3,0,0,0,1,0,1,0,0,12,40,0,0,5,0,3,4,6,0,0,0,0,0,1,0,1,0,0,23,0,2,2,11,0,0,0,0,0,1,8,37,29,1,26,6,17,0,1,6,0,40,15,1,38,1,9,4,0
2020-03-16,2,1,22,4,40,0,2,2,5,0,7,0,1,0,36,31,0,4,1,1,1,2,0,1,0,0,0,0,7,0,0,0,0,0,2,0,0,3,1,1,0,0,0,1,0,3,6,35,0,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1,21,1,0,1,10,2,0,0,0,0,0,17,27,30,0,35,2,20,0,0,10,2,30,17,2,54,0,5,7,0
2020-03-17,0,0,19,3,46,0,0,1,2,1,5,0,1,0,36,49,0,0,0,3,0,2,0,0,1,0,0,1,8,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,1,4,27,1,0,5,0,0,2,7,0,0,0,0,1,0,0,1,0,1,22,1,0,2,13,3,1,0,1,0,1,13,29,14,0,25,4,19,0,0,7,1,24,11,2,36,0,3,8,0
2020-03-18,1,0,25,6,44,0,0,2,7,0,5,0,4,0,34,37,0,0,0,1,0,0,0,0,1,0,0,1,7,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,6,29,0,0,2,0,1,3,2,1,1,0,0,0,0,0,1,0,1,20,1,1,0,11,0,0,0,0,0,0,14,26,20,0,21,6,14,0,0,7,0,15,19,2,41,1,2,9,0
2020-03-19,0,0,16,2,40,0,0,1,4,0,8,0,3,0,35,34,1,1,0,2,0,3,0,0,1,0,0,0,13,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,1,4,27,0,0,1,0,1,3,2,0,0,0,0,0,1,0,1,0,0,17,0,0,2,9,0,0,0,0,0,0,7,24,21,1,20,0,11,1,0,6,0,31,9,1,44,1,2,9,0
2020-03-20,0,0,12,1,34,0,0,1,4,0,4,0,2,2,38,35,1,3,0,2,1,1,0,0,3,0,0,0,9,1,0,1,3,0,4,0,0,7,0,0,0,0,0,0,0,0,10,43,0,0,6,0,0,1,4,0,1,0,0,0,0,0,2,0,0,13,2,0,0,6,0,2,0,1,2,1,7,27,25,0,29,4,25,0,3,8,1,23,24,1,42,1,3,10,0
2020-03-21,0,0,21,1,37,0,1,0,6,0,5,0,2,0,25,23,0,1,0,2,3,0,0,0,0,0,0,1,13,1,0,0,2,2,1,0,1,1,0,2,0,0,0,0,0,0,14,30,0,0,3,0,0,1,3,0,0,0,0,0,0,0,7,0,0,13,0,2,1,7,1,1,0,0,0,0,7,27,9,1,26,4,5,0,0,4,0,28,23,1,47,0,1,10,0
2020-03-22,2,0,26,1,48,1,0,1,5,0,3,0,1,1,28,40,0,0,0,1,0,0,0,0,4,0,0,1,9,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,10,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,5,13,0,0,0,4,1,1,0,0,0,0,4,17,15,0,25,2,4,0,0,10,0,28,14,2,43,1,0,6,0
2020-03-23,1,0,18,2,39,0,0,3,7,0,4,0,2,1,30,36,0,3,0,3,0,2,0,1,2,3,0,0,9,1,0,0,3,2,1,0,0,5,0,1,1,0,0,1,0,0,12,37,0,0,3,0,0,1,4,0,0,0,0,0,0,0,2,0,0,21,1,1,0,9,0,0,0,0,0,1,7,17,25,0,23,1,10,0,0,11,1,38,20,1,54,0,6,5,1
2020-03-24,4,0,32,2,41,0,2,2,3,0,6,0,2,2,26,26,0,5,0,3,0,0,0,1,1,0,0,0,8,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,8,30,1,0,2,0,0,1,7,0,0,0,0,0,0,0,1,0,0,20,3,0,0,8,0,0,0,0,0,0,7,21,19,1,30,1,15,0,2,6,0,34,17,3,58,0,4,12,1
2020-03-25,0,0,25,2,34,0,3,0,4,0,6,1,2,1,19,36,0,8,1,1,0,0,0,1,2,2,0,1,16,1,0,0,1,0,3,0,0,4,0,0,0,0,0,1,0,1,10,25,0,0,2,0,1,4,3,0,0,1,0,0,0,0,1,0,0,22,0,0,0,16,0,1,0,0,0,1,11,33,15,1,34,2,12,0,1,12,0,29,18,2,58,0,3,6,0
2020-03-26,1,0,18,2,47,0,5,4,4,1,5,0,1,2,29,40,3,1,1,4,0,0,1,0,2,0,0,1,9,1,0,0,3,2,2,0,0,5,0,1,1,0,0,1,0,1,6,28,0,0,3,1,0,2,3,0,0,0,0,0,0,0,4,0,1,10,0,0,0,12,1,0,0,0,0,0,5,28,17,1,21,6,21,1,0,9,0,30,21,2,48,0,3,5,1
2020-03-27,1,0,22,6,34,0,6,2,6,0,6,0,1,1,43,53,1,1,1,2,0,0,0,0,3,1,0,1,13,0,0,0,3,1,4,0,0,2,0,1,1,0,0,2,0,1,4,39,0,0,2,0,0,3,11,1,0,0,0,0,0,0,2,0,0,15,2,0,1,7,1,0,0,1,1,0,10,37,19,0,28,3,9,1,0,5,0,39,9,2,46,0,2,9,1
2020-03-28,1,0,25,5,26,0,0,1,4,1,15,0,2,2,34,36,0,3,0,3,0,0,0,0,1,0,0,0,4,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,6,27,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0,0,6,1,0,0,1,0,1,7,29,18,0,30,2,15,0,1,5,0,28,10,2,53,0,1,7,0
2020-03-29,0,0,24,3,27,0,2,1,1,0,6,0,0,1,28,36,1,3,0,5,1,0,1,0,0,0,0,0,16,0,0,0,1,1,2,0,1,3,0,2,0,0,0,0,0,0,4,33,1,0,2,0,0,4,2,0,0,0,0,0,0,0,2,0,0,20,0,1,0,11,1,0,0,1,0,0,4,18,10,0,18,3,11,0,0,8,0,30,14,0,46,1,1,9,0
2020-03-30,0,1,11,3,31,1,3,1,2,0,9,0,4,2,48,42,0,9,0,0,0,0,0,0,0,0,0,0,16,3,0,0,1,0,4,0,0,4,0,1,2,0,0,0,0,1,8,22,0,0,6,0,0,7,5,1,0,0,0,0,0,0,1,0,2,10,2,0,3,10,0,1,0,0,0,0,15,24,22,0,27,2,14,0,1,3,2,25,26,1,46,0,3,6,1
2020-03-31,2,0,24,2,28,0,2,1,6,0,13,0,1,1,31,30,0,0,0,0,1,2,0,0,1,0,0,0,12,1,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,4,28,0,0,1,0,0,6,14,0,0,0,0,0,0,0,0,0,1,20,1,0,0,6,4,2,0,1,1,0,10,21,24,0,38,2,13,0,0,4,0,31,22,3,46,0,2,4,0
2020-04-01,1,2,36,3,46,0,0,1,6,0,6,2,8,2,46,24,0,3,0,5,2,1,0,0,1,0,0,1,5,12,0,0,1,1,2,0,0,7,0,0,1,0,0,2,0,0,4,34,0,0,14,0,4,6,8,0,1,1,0,1,0,1,7,0,0,11,4,10,4,7,1,1,0,0,1,0,14,37,80,1,46,1,16,0,0,7,2,30,26,0,63,1,4,8,0
2020-04-02,1,0,23,1,46,0,0,2,8,1,7,1,1,0,30,42,2,2,0,3,0,0,0,0,0,0,0,1,8,0,0,0,0,3,2,0,0,3,0,1,0,0,0,0,0,0,11,27,0,0,5,0,0,3,9,1,0,0,0,0,0,0,2,0,0,16,1,0,0,4,0,0,0,0,0,1,10,21,28,0,20,2,5,0,0,4,0,25,17,4,62,0,4,6,0
2020-04-03,0,2,26,5,40,0,0,2,1,0,5,1,5,0,51,27,0,0,0,2,0,2,0,0,1,0,0,1,14,1,1,0,4,2,2,0,0,2,0,0,0,0,0,1,0,0,2,26,0,0,2,0,0,2,8,0,1,0,0,0,1,0,2,0,0,18,2,0,1,11,0,1,0,0,1,0,6,30,17,0,18,2,10,1,0,8,0,37,18,1,70,1,2,9,0
2020-04-04,2,2,32,3,44,0,0,3,6,0,8,0,0,2,29,38,0,2,2,2,0,0,0,0,0,0,0,0,9,1,0,0,5,1,1,0,0,2,0,1,1,0,0,0,0,0,6,32,0,1,2,1,0,4,2,0,0,0,0,0,0,0,1,0,3,22,0,0,0,7,0,0,1,1,0,0,10,24,13,0,16,3,11,0,0,5,0,20,19,4,56,1,3,9,0
2020-04-05,1,0,28,3,27,1,2,3,4,0,9,0,0,2,33,44,1,7,0,1,0,0,0,1,1,0,0,1,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,24,0,0,4,0,0,1,2,0,0,1,0,0,0,0,3,0,0,21,0,1,0,6,1,0,0,0,0,0,9,19,19,0,14,0,10,0,0,9,0,27,23,1,70,1,4,9,0
2020-04-06,1,0,23,6,32,0,1,0,4,0,8,1,2,2,44,45,0,0,2,3,0,2,0,0,1,0,0,3,9,0,0,0,1,1,4,0,0,3,0,2,1,1,0,0,0,2,9,20,0,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,19,3,0,2,9,1,6,0,0,1,2,6,22,28,0,28,2,6,0,1,9,1,24,14,0,57,2,8,6,0
2020-04-07,1,0,20,0,46,0,2,1,4,0,6,0,1,0,27,37,1,2,0,1,0,0,0,3,3,0,0,1,16,1,0,0,0,1,5,0,0,1,0,3,0,0,0,0,0,0,11,19,0,0,3,1,0,1,2,0,0,0,0,1,0,0,2,0,0,11,2,0,0,4,0,1,0,0,1,1,7,29,31,0,18,1,14,1,0,7,0,32,20,0,63,0,3,13,0
2020-04-08,0,0,20,7,33,0,0,2,6,1,9,0,1,0,28,29,1,1,1,1,0,1,0,0,0,0,1,0,4,0,0,0,0,3,1,0,0,3,0,0,0,0,1,2,0,1,5,28,0,0,4,0,1,4,3,0,0,0,0,0,0,0,0,0,1,13,2,1,0,8,1,0,0,1,0,0,8,19,25,1,26,1,8,0,0,3,1,23,11,0,66,0,7,8,2
2020-04-09,0,4,19,1,20,1,0,1,1,0,4,0,3,3,31,33,1,2,0,0,0,0,0,2,1,0,0,1,4,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,4,27,0,0,9,1,1,4,7,0,0,0,0,0,0,0,2,1,0,11,0,0,1,6,2,0,0,0,0,1,11,31,10,0,25,0,9,0,0,8,0,25,17,3,52,1,2,4,1
2020-04-10,0,1,39,2,32,0,1,1,7,0,7,1,4,1,31,43,0,3,1,5,0,0,0,0,1,0,1,0,11,1,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,1,8,25,1,0,7,0,0,2,6,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,0,0,0,0,13,39,37,2,20,1,20,0,0,8,2,36,18,1,67,1,3,6,0
2020-04-11,1,1,31,6,30,0,0,3,3,0,11,0,3,2,34,51,0,5,0,1,0,3,0,0,0,0,0,0,13,1,0,0,1,0,1,0,0,1,0,2,3,0,0,0,0,1,14,26,2,0,3,0,1,3,6,0,0,0,0,0,0,0,1,0,0,19,0,0,0,8,2,2,0,1,0,2,10,30,22,0,29,1,10,0,0,7,0,31,18,2,63,0,1,7,0
2020-04-12,2,0,27,7,37,0,0,2,5,0,10,1,1,0,28,46,0,1,0,1,0,1,0,0,0,0,0,1,13,3,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,5,41,0,0,6,0,1,2,2,0,0,0,0,0,0,0,0,0,0,14,1,2,0,8,0,4,0,0,0,2,4,36,12,0,15,0,6,0,0,3,0,35,16,1,48,0,6,5,0
2020-04-13,1,0,30,5,34,0,0,1,6,1,11,0,3,3,35,35,0,1,0,6,2,1,1,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,10,23,0,0,3,0,0,2,4,0,0,0,0,0,1,0,2,0,0,12,0,1,1,11,0,0,0,0,0,2,11,38,26,0,28,1,9,0,0,8,0,38,21,2,55,0,4,7,1
2020-04-14,0,0,24,1,52,0,6,1,6,0,9,0,1,2,37,32,0,6,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,8,25,0,0,3,1,0,2,3,0,0,0,0,0,0,0,3,0,2,13,1,0,0,4,1,0,0,0,2,2,21,30,27,0,28,3,7,1,0,6,1,44,19,1,53,0,1,6,1
2020-04-15,0,2,33,4,38,0,0,0,3,0,6,0,2,1,30,43,1,2,0,2,0,1,0,0,1,1,0,1,10,2,0,0,2,0,0,1,0,1,0,2,0,0,0,1,0,1,6,28,2,0,9,1,0,3,10,0,0,0,0,0,0,0,3,0,0,15,0,1,2,8,1,0,0,1,0,1,6,23,24,0,44,0,18,1,1,7,0,42,18,2,51,0,2,4,0
2020-04-16,2,0,23,1,50,0,6,0,3,0,8,2,3,1,37,43,2,2,0,2,0,0,0,0,0,0,0,0,15,1,0,0,1,2,2,0,0,2,0,0,0,0,0,1,0,0,9,26,0,0,4,1,0,3,4,0,0,0,0,1,0,0,0,0,1,13,2,0,1,9,1,0,0,0,1,0,12,32,20,1,28,1,20,0,1,9,1,40,13,3,53,1,5,17,2
2020-04-17,0,1,28,2,45,0,3,1,6,0,2,0,0,1,39,39,0,1,0,2,0,0,1,1,1,0,0,2,19,1,0,1,1,1,4,0,0,1,1,3,2,0,0,2,0,1,4,28,1,0,6,1,1,4,2,0,0,0,0,0,0,0,3,1,0,16,1,0,1,9,2,0,0,1,1,0,14,35,21,2,27,2,8,0,1,3,0,43,23,2,59,1,5,9,1
2020-04-18,1,0,30,4,25,0,0,2,7,1,6,0,3,1,44,48,1,2,1,1,1,0,0,0,0,0,0,1,10,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,6,32,0,0,3,0,0,0,5,0,0,0,0,0,0,1,2,0,1,18,0,0,0,8,0,2,0,0,0,1,17,28,19,1,28,2,4,0,0,10,2,42,17,2,67,0,1,5,0
2020-04-19,2,0,30,7,33,0,3,2,4,0,11,0,1,2,23,32,0,8,0,3,0,0,0,0,0,1,0,0,14,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,12,38,0,0,4,2,0,3,3,0,0,0,0,0,0,0,1,0,0,15,0,0,2,8,1,0,0,0,0,1,14,26,11,0,22,2,15,1,0,8,1,38,26,1,74,0,0,10,1
2020-04-20,0,0,29,2,44,0,0,6,6,1,7,0,4,2,31,40,0,3,0,3,0,0,1,0,4,0,0,0,16,2,0,1,2,1,3,0,0,5,0,3,2,0,0,0,0,1,5,28,1,0,5,0,0,1,5,0,0,0,0,0,0,0,2,0,1,18,5,2,1,9,0,0,0,0,1,3,7,34,32,1,38,2,20,0,0,6,0,34,30,0,61,1,2,4,0
2020-04-21,3,3,32,3,38,1,0,2,4,1,6,0,3,1,33,40,0,2,0,1,0,1,0,1,0,0,0,0,9,2,0,0,1,0,3,0,0,0,1,0,1,0,1,0,1,0,9,25,0,0,6,0,0,4,2,0,0,0,0,0,0,0,5,0,0,16,4,1,0,9,0,0,0,1,0,0,10,26,20,0,26,1,13,0,1,5,0,39,13,1,62,0,3,9,1
2020-04-22,4,1,37,4,27,0,1,2,8,0,9,0,4,0,32,38,1,3,1,1,0,0,0,1,0,1,0,0,7,0,0,0,0,1,3,0,0,3,0,3,0,0,2,0,0,0,11,31,2,0,4,1,0,3,3,0,0,0,0,0,1,0,4,0,0,20,4,1,1,6,0,1,0,0,0,0,10,28,21,0,31,0,19,0,1,3,1,32,12,0,53,0,12,9,0
2020-04-23,1,0,26,5,47,0,3,4,6,0,8,2,4,1,42,26,1,4,0,1,0,0,0,2,0,0,0,0,11,0,0,0,3,1,2,0,0,3,0,1,0,0,0,0,0,1,9,25,0,0,5,1,2,3,8,0,0,0,1,0,0,0,0,0,0,15,1,0,0,11,1,0,0,0,0,0,10,26,23,1,27,3,16,0,0,15,0,33,20,2,60,0,1,15,1
