crime_type,trigger,lag,trigger_family_class,epoch,k_cities,g_meta,ci_lo,ci_hi,se_hk,p_meta,tau2,Q,p_Q,I2,cities
ROBBERY,WAVE_after_syzygy,1,WAVE,PRE2014,4,0.0216206115620472,-0.14742641480236277,0.19066763792645716,0.053118579277745374,0.7112887890529597,0.0047524219796407,6.10022510718626,0.10683457771472771,50.82148695683534,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,WIN3,WAVE,PRE2014,4,0.029157321505787034,-0.04602057873963873,0.1043352217512128,0.023622676719037596,0.30496444588676297,0.0,3.7549834904415365,0.28916590565935407,20.106173365698616,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,-1,WAVE,POST,3,-0.0076860526839558066,-0.31364807572135683,0.2982759703534453,0.07111009004415014,0.9237934352495596,0.0,0.40126986972725776,0.8182110773764965,0.0,chicago;la;nyc
ROBBERY,WAVE_before_quadrature,0,WAVE,POST,3,-0.05229270319379005,-0.4932071872110302,0.3886217808234501,0.1024750338260225,0.6605857426466777,0.014732637479262196,3.713515503093926,0.15617817882697485,46.142678054428636,chicago;la;nyc
ROBBERY,WAVE_before_quadrature,1,WAVE,POST,3,-0.023229754536189275,-0.3291868800164676,0.2827273709440891,0.07110895177958863,0.7749302830394282,0.0,0.10489017725597555,0.948906425378957,0.0,chicago;la;nyc
ROBBERY,WAVE_before_quadrature,WIN3,WAVE,POST,3,-0.020560649490634207,-0.21149357854050008,0.17037227955923165,0.04437563081307511,0.688658411072032,0.0,1.4112162129164267,0.49380819498162287,0.0,chicago;la;nyc
ROBBERY,WAVE_before_quadrature,-1,WAVE,PRE,4,-0.029167458495192755,-0.1173245131498897,0.05898959615950419,0.02770103442383848,0.36968681179001167,0.0,1.6395498305755014,0.650455777185379,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,0,WAVE,PRE,4,-0.06117864288405206,-0.14933947811032539,0.02698219234222128,0.02770222236896425,0.11426799184501107,0.0,1.4108569386279783,0.7029917894548328,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,1,WAVE,PRE,4,0.008717611246222796,-0.07952612286243156,0.09696134535487715,0.027728271161128745,0.7738176002184001,0.0,1.543985461097205,0.6721563418739688,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,WIN3,WAVE,PRE,4,-0.030914700459269646,-0.09442402991131665,0.032594628992777354,0.01995613542531528,0.21911581280010514,0.0002951358088596356,3.8842473288924593,0.27423765874751854,22.76495943796119,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,-1,WAVE,PRE2014,4,-0.06370734937654697,-0.17122146512742076,0.0438067663743268,0.03378348145964096,0.15580640515401656,0.0,1.502377375890506,0.6817217420122366,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,0,WAVE,PRE2014,4,-0.07450686053210313,-0.18202381236084456,0.03301009129663829,0.033784372622474704,0.11459625593192033,0.0,1.653462223045173,0.6473292745656634,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,1,WAVE,PRE2014,4,0.01732221326648526,-0.09018585292394468,0.12483027945691519,0.03378158054447586,0.6434803025674785,0.0,1.67044227400258,0.6435250228701319,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_quadrature,WIN3,WAVE,PRE2014,4,-0.04521089069035564,-0.12068950566101919,0.03026772428030791,0.023717168407628997,0.15268830402095818,0.00041732483871413927,3.663069958923909,0.3002201589373418,18.101482263764826,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,-1,WAVE,POST,3,-0.024331156839433106,-0.41629596016903936,0.36763364649017316,0.09109840555440021,0.8144218725605048,0.004160086257033662,2.9711110129878318,0.22637655209675706,32.68511370806221,chicago;la;nyc
ROBBERY,WAVE_before_syzygy,0,WAVE,POST,3,-0.04490189964929685,-0.3495435556847967,0.259739756386203,0.07080321726476262,0.590825368305562,0.0,0.3999733923736239,0.8187416453914266,0.0,chicago;la;nyc
ROBBERY,WAVE_before_syzygy,1,WAVE,POST,3,0.06176929807934239,-0.2519300192516487,0.3754686154103335,0.0729083514376827,0.4860885251114022,0.0006565532433496764,2.0927495488711325,0.3512086546529429,4.431946905503495,chicago;la;nyc
ROBBERY,WAVE_before_syzygy,WIN3,WAVE,POST,3,-0.006292782083544795,-0.2306021939578335,0.21801662979074388,0.052132818046444956,0.9149566621141658,0.0,2.7792511594290747,0.24916858093951127,28.038169806472318,chicago;la;nyc
ROBBERY,WAVE_before_syzygy,-1,WAVE,PRE,4,0.007196762978843665,-0.0809867060260647,0.09538023198375203,0.027709334438254296,0.811881268477122,0.0,0.024921459401696808,0.9989614334029605,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,0,WAVE,PRE,4,-0.009671862015294564,-0.09785601199816446,0.07851228796757534,0.027709548417657624,0.7501179206008638,0.0,0.60745702931874,0.894723155146505,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,1,WAVE,PRE,4,0.00021526884425203396,-0.08799941816299595,0.08842995585150001,0.027719143873935197,0.9942911972552888,0.0,1.8952941695753054,0.5944205267455362,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,WIN3,WAVE,PRE,4,-0.000881473193460369,-0.055956353039531344,0.05419340665261061,0.017305831603387122,0.9625789588262632,0.0,1.6677516032972717,0.6441269883445686,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,-1,WAVE,PRE2014,4,0.030902976412876655,-0.07671406036689524,0.13852001319264856,0.033815821684431945,0.428174757475387,0.0,2.5057363139114592,0.47425529491871354,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,0,WAVE,PRE2014,4,0.018640121662064947,-0.08897183106348744,0.12625207438761735,0.033814224154188915,0.6198614082264862,0.0,0.41614334996398383,0.9368878338802417,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,1,WAVE,PRE2014,4,-0.010032028351604778,-0.1335859933606317,0.11352193665742216,0.0388235819733621,0.8128117413506496,0.0011926349845954548,3.8057914824580013,0.28321320250432414,21.172770136570232,chicago;la;nyc;sf
ROBBERY,WAVE_before_syzygy,WIN3,WAVE,PRE2014,4,0.01805352475044663,-0.06921829304832272,0.105325342549216,0.027422872038362342,0.5573335443741079,0.0011134482640177232,4.774881760695955,0.18904332880150715,37.17121909291551,chicago;la;nyc;sf
ROBBERY,WAVE_event,-1,WAVE,POST,3,-0.009610259297863707,-0.18801062920877454,0.1687901106130471,0.041462879093082106,0.8382646941657844,0.00028904730659574544,1.6614316633845194,0.4357372601154469,0.0,chicago;la;nyc
ROBBERY,WAVE_event,0,WAVE,POST,3,-0.04359111305358116,-0.2897072877113898,0.20252506160422748,0.057201031577370554,0.5256255993197054,0.003500563328241822,3.4546317819584895,0.17776089984323065,42.10670988309597,chicago;la;nyc
ROBBERY,WAVE_event,1,WAVE,POST,3,0.04849274378508774,-0.12391324990668298,0.22089873747685848,0.04006969758490043,0.3498199426208016,0.0,1.5980630914603293,0.4497643294527631,0.0,chicago;la;nyc
ROBBERY,WAVE_event,WIN3,WAVE,POST,3,0.008866505167689918,-0.18693186673791823,0.20466487707329806,0.04550643154494963,0.863516059197909,0.0,0.39565067361391093,0.8205131540701924,0.0,chicago;la;nyc
ROBBERY,WAVE_event,-1,WAVE,PRE,4,0.0026369949260303216,-0.04722478020481944,0.05249877005688008,0.01566775063826128,0.8770487921583405,0.0,0.14002939761622782,0.9866347655710963,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_event,0,WAVE,PRE,4,-0.012814485319628758,-0.06267390948012568,0.037044938840868166,0.015667011907697644,0.47331751821144585,0.0,0.2495393167406456,0.9692214714814532,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_event,1,WAVE,PRE,4,0.019472551915569822,-0.03039993010643303,0.06934503393757267,0.015671114997036262,0.3022985985805572,0.0,2.3980588632193,0.4939960670034519,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_event,WIN3,WAVE,PRE,4,0.01643064018147738,-0.06411756249319887,0.09697884285615364,0.025310152928874483,0.5624960178947969,0.0012558408429564597,5.868827518625398,0.11816940480912022,48.8824643341595,chicago;la;nyc;sf
ROBBERY,WAVE_event,-1,WAVE,PRE2014,4,0.0016181210328987665,-0.05918559735765022,0.062421839423447756,0.019105968351952406,0.9378415554526557,0.0,0.9346530718265906,0.817058184270969,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_event,0,WAVE,PRE2014,4,-0.0056739812043219645,-0.06647198008114646,0.05512401767250253,0.019104171145283122,0.7858416823641805,0.0,0.2755577849720407,0.9645578833825256,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_event,1,WAVE,PRE2014,4,0.00824757406188353,-0.05255251084736745,0.0690476589711345,0.019104826626075686,0.6951032468731078,0.0,2.079924660750749,0.5559848057772558,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_event,WIN3,WAVE,PRE2014,4,0.025144645603296524,-0.11161944941604077,0.1619087406226338,0.04297451768227751,0.5995757324943376,0.005159528779283578,10.130502150525768,0.017488778770195935,70.38646302597841,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,-1,WAVE,POST,3,0.011183791545691447,-0.2127294260962608,0.23509700918764367,0.052040736659164505,0.8497642500785512,0.0,0.5922549371919777,0.7436926245233784,0.0,chicago;la;nyc
ROBBERY,WAVE_quadrature,0,WAVE,POST,3,-0.027484124378566732,-0.28782281134658017,0.2328545625894467,0.06050655335746765,0.6941951181834665,0.0004323636430092455,2.6354622630784448,0.26774208492229923,24.111984906062386,chicago;la;nyc
ROBBERY,WAVE_quadrature,1,WAVE,POST,3,0.0225747008957738,-0.20156843530364757,0.24671783709519515,0.052094173125436176,0.7070251577612943,0.0,0.9412111642298349,0.6246238926675619,0.0,chicago;la;nyc
ROBBERY,WAVE_quadrature,WIN3,WAVE,POST,3,0.0037378193738575416,-0.15630342322302998,0.16377906197074504,0.03719594693113655,0.9291215763118985,0.0,2.106000924366591,0.3488893477592876,5.033280049412722,chicago;la;nyc
ROBBERY,WAVE_quadrature,-1,WAVE,PRE,4,-0.0073627425924168285,-0.07212390002601105,0.057398414841177386,0.020349489424554366,0.7414738486683854,0.0,0.8583766312207339,0.8354590530663514,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,0,WAVE,PRE,4,-0.044429664647548356,-0.1091851410628553,0.020325811767758592,0.020347704314063155,0.11696207615578721,0.0,1.4365494429088663,0.6969901440754043,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,1,WAVE,PRE,4,0.020332268178453797,-0.07217544005038323,0.11283997640729082,0.02906811281473421,0.5346150308840516,0.0016749378244315053,5.954456319205757,0.11384717102812354,49.61756642124199,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,WIN3,WAVE,PRE,4,-0.015376516874695323,-0.06777088350118254,0.03701784975179189,0.016463550866353812,0.4192147668754069,0.00026880815652723734,3.872110501990422,0.27560915167150224,22.522872256412146,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,-1,WAVE,PRE2014,4,-0.026231674032672653,-0.10517328033926816,0.05270993227392286,0.02480532230049496,0.3679021828951897,0.0,1.0789071112356654,0.7821682752294352,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,0,WAVE,PRE2014,4,-0.042254222311760736,-0.12118095275804043,0.03667250813451896,0.024800647952874035,0.18697613854136322,0.0,1.2764660994233814,0.7347288745705307,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,1,WAVE,PRE2014,4,0.015283917891164692,-0.0851674295134242,0.11573526529575358,0.0315641923754677,0.6613815789010585,0.0013873179067839573,4.228949079105357,0.23777946830328248,29.060389617302835,chicago;la;nyc;sf
ROBBERY,WAVE_quadrature,WIN3,WAVE,PRE2014,4,-0.025261012664469958,-0.08622856772010742,0.0357065423911675,0.01915744971231862,0.2789304092004183,0.00024284956897790597,3.2895874206589824,0.3490945132477625,8.8031532112611,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,-1,WAVE,POST,3,-0.019905658289979367,-0.2855070715880031,0.24569575500804436,0.061729688632524336,0.7776888315397044,0.0028751299286162986,2.3953472508675206,0.301895718133028,16.504799073467872,chicago;la;nyc
ROBBERY,WAVE_syzygy,0,WAVE,POST,3,-0.0260486401544117,-0.24974653851828035,0.19764925820945697,0.05199069328090219,0.6660594320746409,0.0,0.718734993625952,0.698117748156504,0.0,chicago;la;nyc
ROBBERY,WAVE_syzygy,1,WAVE,POST,3,0.059165973498472635,-0.16455548176995174,0.282887428766897,0.05199616825321244,0.37311712029948507,0.0,1.0058588178054126,0.604756483311128,0.0,chicago;la;nyc
ROBBERY,WAVE_syzygy,WIN3,WAVE,POST,3,0.0018855427273538785,-0.15398428912781847,0.15775537458252625,0.036226449506228234,0.9632208512313671,0.0,0.9636359051881201,0.6176594948390846,0.0,chicago;la;nyc
ROBBERY,WAVE_syzygy,-1,WAVE,PRE,4,0.011811071070142072,-0.05294991300266575,0.0765720551429499,0.02034943495048952,0.6023597431388984,0.0,0.42928088004367976,0.934129492061564,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,0,WAVE,PRE,4,0.022819638577018044,-0.041943208971697094,0.08758248612573319,0.020350020498752886,0.3437997200070859,0.0,1.8846342187689267,0.5966929612264027,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,1,WAVE,PRE,4,0.015196913047824086,-0.0649446233538268,0.09533844944947496,0.025182368754684287,0.5887677060586304,0.0008476313843372906,4.248626821985646,0.23583828783813837,29.388950225618665,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,WIN3,WAVE,PRE,4,0.02413759954339397,-0.026433399251863603,0.07470859833865154,0.015890605510385968,0.22607580341699396,0.00019706526600757343,3.261440230137448,0.35304560494323867,8.016097542478347,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,-1,WAVE,PRE2014,4,0.029011342891489107,-0.05000135268099492,0.10802403846397313,0.02482766023146664,0.3270119941610981,0.0,0.9298468909455815,0.8182197415152551,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,0,WAVE,PRE2014,4,0.03276407030770444,-0.04624957572148691,0.11177771633689579,0.024827958887474046,0.27862294975727325,0.0,1.218142873587458,0.7486562709456852,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,1,WAVE,PRE2014,4,0.004377359211648828,-0.09597513229391963,0.1047298507172173,0.031533129510760045,0.8983888046882321,0.0013735513288798545,4.278480857080059,0.23292098209820877,29.8816542550242,chicago;la;nyc;sf
ROBBERY,WAVE_syzygy,WIN3,WAVE,PRE2014,4,0.03291093364718026,-0.03514298259730332,0.10096484989166384,0.02138415222638135,0.22142055687020143,0.0005731671939506471,4.033018669594046,0.2579207128486744,25.61403142966426,chicago;la;nyc;sf
