db_name,signal_title,crime_type,trigger,trigger_family_class,epoch,lag,is_primary,n_target,n_ctrl,g,ci_lo,ci_hi,p_mw,p_mw_fdr,delta_pct,slice_sign_frac,perm_pass_count,p_placebo_emp,TIER,tier_notes
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_quadrature,WAVE,PRE2014,1,True,494,3158,0.0052134713902116,,,0.94254882606617,0.996559298397828,0.150999150334341,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_quadrature,WAVE,PRE2014,WIN3,True,1482,2170,0.0023146100338462,-0.0622100421284625,0.0666013112095754,0.9676866838903864,0.9938108278784372,0.067010604749651,0.4,0,,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_syzygy,WAVE,PRE2014,-1,True,247,3405,0.0355281239887964,,,0.6775617944732855,0.9982242650502056,1.033499096602486,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_syzygy,WAVE,PRE2014,0,True,247,3405,0.1038663595457044,-0.0273896749854844,0.2388258875371443,0.0714116032286894,0.9984541737171204,3.050628129665234,1.0,0,0.11,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_syzygy,WAVE,PRE2014,1,True,247,3405,-0.0377914488494,,,0.5618490733659005,0.996559298397828,-1.087731558207028,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_syzygy,WAVE,PRE2014,WIN3,True,741,2911,0.0396064205063879,-0.039044367232001,0.1157612330674271,0.3062410700980889,0.9938108278784372,1.152715472063126,1.0,0,0.37,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_syzygy,WAVE,PRE2014,-1,True,247,3405,-0.001784382303673,,,0.9127109497742628,0.9982242650502056,-0.0516293008225199,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_syzygy,WAVE,PRE2014,0,True,247,3405,0.0580994610177602,-0.0659295860639843,0.1803903039502994,0.5183398814925546,0.9984541737171204,1.6955178990094355,0.6,0,0.39,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_syzygy,WAVE,PRE2014,1,True,247,3405,-0.0286118545819496,,,0.8314811688685446,0.996559298397828,-0.8246287320957668,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_syzygy,WAVE,PRE2014,WIN3,True,741,2911,0.0107994748894587,-0.0685696621669621,0.0887984099861844,0.8399548938639758,0.9938108278784372,0.313038622966677,0.6,0,0.75,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_quadrature,WAVE,PRE2014,-1,True,247,3405,-0.1516973021968404,,,0.0491364567706006,0.9982242650502056,-4.292313426805694,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_quadrature,WAVE,PRE2014,0,True,247,3405,0.100396382449323,-0.0323776511995359,0.2257678426056223,0.1796776547838611,0.9984541737171204,2.9472922546947222,0.8,0,0.13,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_quadrature,WAVE,PRE2014,1,True,247,3405,0.0017844800347982,,,0.9950633573762636,0.996559298397828,0.0516588003811158,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_before_quadrature,WAVE,PRE2014,WIN3,True,741,2911,-0.019276595186146,-0.0970581098934805,0.0615424230462462,0.698926009109614,0.9938108278784372,-0.556322892099792,0.8,0,0.675,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_quadrature,WAVE,PRE2014,-1,True,247,3405,0.0549601558874434,,,0.550025875180765,0.9982242650502056,1.6031912189718112,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_quadrature,WAVE,PRE2014,0,True,247,3405,-0.0045521105722582,-0.1428873278396043,0.1245803186787279,0.8811647624612983,0.9984541737171204,-0.1316579188287203,0.4,0,0.96,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_quadrature,WAVE,PRE2014,1,True,247,3405,0.0078860886055016,,,0.9267511976303412,0.996559298397828,0.2284951649935473,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,WAVE_after_quadrature,WAVE,PRE2014,WIN3,True,741,2911,0.0227278076458117,-0.0590428865228424,0.1028617961984294,0.7359000072223187,0.9938108278784372,0.6599164715156869,0.6,0,0.565,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Syzygy,PHASE,PRE2014,-1,True,247,2167,-0.0823382850329986,,,0.2933504076744756,0.9974630741851356,-2.3567331370531357,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Syzygy,PHASE,PRE2014,0,True,247,2167,-0.0025877715977893,-0.1341445592247032,0.1272561213537819,0.9275666384177996,0.9983855909334398,-0.0745451773682348,0.2,0,0.98,DISCARDED_UNSTABLE,Slice sign-frac 0.20 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Syzygy,PHASE,PRE2014,1,True,247,2167,-0.0658445862032966,,,0.2731892016279269,0.9990533220984475,-1.882263048015298,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Syzygy,PHASE,PRE2014,WIN3,True,741,2167,-0.0502247806333336,-0.1357068849865562,0.0326060093329147,0.2391712350447095,0.993448650038562,-1.4427328627059532,0.8,0,0.285,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Quadrature,PHASE,PRE2014,-1,True,248,2167,0.0263541642808727,,,0.6930734201050135,0.9974630741851356,0.7659355245921207,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Quadrature,PHASE,PRE2014,0,True,248,2167,-0.0456910109649655,-0.1698180269456813,0.0763728865569759,0.3402253783232116,0.9983855909334398,-1.3014728490051808,0.6,0,0.57,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Quadrature,PHASE,PRE2014,1,True,248,2167,-0.0827081949564204,,,0.238640902201616,0.9990533220984475,-2.3660231655985187,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Quadrature,PHASE,PRE2014,WIN3,True,744,2167,-0.0339470746710298,-0.1147660002821116,0.0508921949067288,0.3608809167296467,0.993448650038562,-0.9756962502065702,0.6,0,0.46,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Full,PHASE,PRE2014,-1,True,123,2167,-0.0488317585580306,,,0.7189587439452423,0.9974630741851356,-1.402053414227589,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Full,PHASE,PRE2014,0,True,123,2167,0.0202050787645247,-0.1777913501622527,0.2202573755852199,0.7378605896339814,0.9983855909334398,0.5867680251678165,0.6,0,0.86,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Full,PHASE,PRE2014,1,True,123,2167,0.0219816330197579,,,0.8125091693889814,0.9990533220984475,0.6333460994299545,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_Full,PHASE,PRE2014,WIN3,True,369,2167,-0.0022560529729644,-0.1102941714777383,0.117368562198635,0.8855487685666827,0.993448650038562,-0.0651697193955858,0.2,0,0.97,DISCARDED_UNSTABLE,Slice sign-frac 0.20 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_New,PHASE,PRE2014,-1,True,124,2167,-0.1159114325205241,,,0.2444473724733836,0.9974630741851356,-3.2945813745266395,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_New,PHASE,PRE2014,0,True,124,2167,-0.0253912468485222,-0.1873884305945485,0.1599896084530286,0.6419082054515914,0.9983855909334398,-0.7262297465426282,0.8,0,0.78,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_New,PHASE,PRE2014,1,True,124,2167,-0.1522593857148971,,,0.1766320930818429,0.9990533220984475,-4.315454863140388,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_New,PHASE,PRE2014,WIN3,True,372,2167,-0.0979643272369554,-0.2191805676526114,0.0091192847499294,0.1021486957609371,0.993448650038562,-2.7904258412016603,1.0,0,0.1,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_FirstQ,PHASE,PRE2014,-1,True,124,2167,0.0082470033834779,,,0.9864687131390972,0.9974630741851356,0.2377388699584814,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_FirstQ,PHASE,PRE2014,0,True,124,2167,0.0190774790583337,-0.1510125370120812,0.1847333611311469,0.9559183735831934,0.9983855909334398,0.5480056786684173,0.6,0,0.86,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_FirstQ,PHASE,PRE2014,1,True,124,2167,-0.0610259619599359,,,0.4810821543451591,0.9990533220984475,-1.7502212787013027,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_FirstQ,PHASE,PRE2014,WIN3,True,372,2167,-0.0114028507305605,-0.1284071521251748,0.1010182405293848,0.6700313715402526,0.993448650038562,-0.3267159298736888,0.4,0,0.805,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_LastQ,PHASE,PRE2014,-1,True,124,2167,0.0444163280585005,,,0.5551221568601379,0.9974630741851356,1.2969154792992432,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_LastQ,PHASE,PRE2014,0,True,124,2167,-0.1097384857883541,-0.2873258277139339,0.0708398641047764,0.1837086993913482,0.9983855909334398,-3.116932096025349,0.6,0,0.255,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_LastQ,PHASE,PRE2014,1,True,124,2167,-0.1047219243074514,,,0.3142476853399396,0.9990533220984475,-2.9779653800481976,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVA — Stroke,CVA,PHASE_LastQ,PHASE,PRE2014,WIN3,True,372,2167,-0.0562712075255428,-0.1800085897557113,0.0455886645283607,0.3383671821754699,0.993448650038562,-1.6204510103995595,0.6,0,0.335,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_event,WAVE,PRE2014,-1,True,988,2664,0.0272610261855278,,,0.3905432755746169,0.9982242650502056,0.637708014185967,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_event,WAVE,PRE2014,0,True,988,2664,0.0075271171687702,-0.0682378837217782,0.0834263579054402,0.8765968000640468,0.9984541737171204,0.1756863076074921,0.6,0,0.865,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_event,WAVE,PRE2014,1,True,988,2664,-0.0323903729742655,,,0.2016063891318639,0.996559298397828,-0.7524235659132295,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_event,WAVE,PRE2014,WIN3,True,2964,688,0.0030964935110121,-0.0813912375116373,0.0911970486277486,0.765068398333817,0.9938108278784372,0.072236570352846,0.6,0,,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_syzygy,WAVE,PRE2014,-1,True,494,3158,0.0476124862472543,,,0.2473136918133479,0.9982242650502056,1.1163660991291735,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_syzygy,WAVE,PRE2014,0,True,494,3158,0.0245589842650665,-0.067107953992785,0.1123541791769963,0.591013153537193,0.9984541737171204,0.5743408520738402,0.6,0,0.64,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_syzygy,WAVE,PRE2014,1,True,494,3158,-0.0604072665304919,,,0.1498989314259789,0.996559298397828,-1.3985312067950284,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_syzygy,WAVE,PRE2014,WIN3,True,1482,2170,0.0057096086180728,-0.0656376006484212,0.0698824175359592,0.8593728931817081,0.9938108278784372,0.1332368144256079,0.4,0,,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_quadrature,WAVE,PRE2014,-1,True,494,3158,-0.0016162743667332,,,0.9668197739991294,0.9982242650502056,-0.0376845753060406,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_quadrature,WAVE,PRE2014,0,True,494,3158,-0.0118589570804169,-0.1033418451420002,0.0817511504922784,0.737137907532991,0.9984541737171204,-0.2761677680977792,0.6,0,0.83,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_quadrature,WAVE,PRE2014,1,True,494,3158,0.0057528236100418,,,0.8268293602282806,0.996559298397828,0.1342462045265779,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_quadrature,WAVE,PRE2014,WIN3,True,1482,2170,-0.0037461031245982,-0.0681683685691879,0.0635769258730708,0.67803233562587,0.9938108278784372,-0.0873212127667999,0.6,0,,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_syzygy,WAVE,PRE2014,-1,True,247,3405,0.0588380627892393,,,0.3738244758911246,0.9982242650502056,1.38141430587162,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_syzygy,WAVE,PRE2014,0,True,247,3405,0.0486529504964234,-0.0861448536596482,0.1725313953022721,0.460991815075679,0.9984541737171204,1.1409669658563717,0.6,0,0.475,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_syzygy,WAVE,PRE2014,1,True,247,3405,-0.024742274757611,,,0.4064906048146471,0.996559298397828,-0.5753198897513467,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_syzygy,WAVE,PRE2014,WIN3,True,741,2911,0.0322627456118511,-0.0517654475685551,0.1141431540248135,0.6189586713527808,0.9938108278784372,0.7551440844889346,0.4,0,0.435,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_syzygy,WAVE,PRE2014,-1,True,247,3405,0.0294747711566648,,,0.4925368050425053,0.9982242650502056,0.6897034057906648,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_syzygy,WAVE,PRE2014,0,True,247,3405,-0.0030959932289337,-0.1195785014478841,0.1155164018629888,0.9957614613467038,0.9984541737171204,-0.0721727997093135,0.6,0,0.97,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_syzygy,WAVE,PRE2014,1,True,247,3405,-0.0873058702053194,,,0.2580779057612313,0.996559298397828,-2.0149159213360246,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_syzygy,WAVE,PRE2014,WIN3,True,741,2911,-0.0237487092394151,-0.1046537023855887,0.0494820325006337,0.7787291539995044,0.9938108278784372,-0.5522664169898994,0.8,0,0.565,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_quadrature,WAVE,PRE2014,-1,True,247,3405,-0.042470131172806,,,0.5821231383549008,0.9982242650502056,-0.9854635959527625,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_quadrature,WAVE,PRE2014,0,True,247,3405,-0.0324602935868196,-0.1798444005651582,0.0957298533976738,0.6378353868079925,0.9984541737171204,-0.7540945259508547,0.6,0,0.64,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_quadrature,WAVE,PRE2014,1,True,247,3405,-0.0090577447393346,,,0.6699861070823598,0.996559298397828,-0.2110040593086726,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_before_quadrature,WAVE,PRE2014,WIN3,True,741,2911,-0.0327484889889821,-0.1119977362673666,0.0481199404383535,0.3661610716260148,0.9938108278784372,-0.7607235636331366,0.4,0,0.43,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_quadrature,WAVE,PRE2014,-1,True,247,3405,0.0394715965055589,,,0.6215877519597299,0.9982242650502056,0.9246854512379166,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_quadrature,WAVE,PRE2014,0,True,247,3405,0.0104620238354625,-0.123386605715965,0.133373329096531,0.9891795409414206,0.9984541737171204,0.2442724830369558,0.6,0,0.88,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_quadrature,WAVE,PRE2014,1,True,247,3405,0.0197289661405664,,,0.898005453573326,0.996559298397828,0.4611358298827639,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,WAVE_after_quadrature,WAVE,PRE2014,WIN3,True,741,2911,0.0271622254940702,-0.0571738741992534,0.1082178400286074,0.6915437942650685,0.9938108278784372,0.6353981951728871,0.6,0,0.54,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Syzygy,PHASE,PRE2014,-1,True,247,2167,0.0973149530991022,,,0.3216076162809552,0.9974630741851356,2.325816886689536,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Syzygy,PHASE,PRE2014,0,True,247,2167,0.0599595230655728,-0.0631264292101683,0.1919095963498297,0.4841757173822283,0.9983855909334398,1.4334304107100238,0.6,0,0.35,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Syzygy,PHASE,PRE2014,1,True,247,2167,-0.0530503308926277,,,0.3409541331870388,0.9990533220984475,-1.2391104377787563,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Syzygy,PHASE,PRE2014,WIN3,True,741,2167,0.0350542641335161,-0.0401751289411485,0.1130496147206658,0.6976635512124836,0.993448650038562,0.8286089396586815,0.6,0,0.465,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Quadrature,PHASE,PRE2014,-1,True,248,2167,0.0939931409041033,,,0.373527157701549,0.9974630741851356,2.2300324856804554,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Quadrature,PHASE,PRE2014,0,True,248,2167,0.056421563464928,-0.0681937265199856,0.1823735065093316,0.6882545202959163,0.9983855909334398,1.3431017739357063,0.6,0,0.445,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Quadrature,PHASE,PRE2014,1,True,248,2167,0.0434064323801757,,,0.6773529352282424,0.9990533220984475,1.0296231988803806,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Quadrature,PHASE,PRE2014,WIN3,True,744,2167,0.0650166331124376,-0.0146510946596673,0.1417651194931778,0.3692718512973498,0.993448650038562,1.5329820006449555,0.8,0,0.11,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Full,PHASE,PRE2014,-1,True,123,2167,0.0881693664897557,,,0.513411114845661,0.9974630741851356,2.111459809394911,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Full,PHASE,PRE2014,0,True,123,2167,0.0389983211776736,-0.1509035740489056,0.2467804696903193,0.6801345214490557,0.9983855909334398,0.9311508273362356,0.8,0,0.695,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Full,PHASE,PRE2014,1,True,123,2167,-0.0900604077935346,,,0.3338668016954184,0.9990533220984475,-2.106235679509838,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_Full,PHASE,PRE2014,WIN3,True,369,2167,0.0124645444169899,-0.0959013740897733,0.1255442393578573,0.9564823458378644,0.993448650038562,0.2963002536561454,0.6,0,0.785,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_New,PHASE,PRE2014,-1,True,124,2167,0.106193522535617,,,0.4323921618244479,0.9974630741851356,2.538889834841096,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_New,PHASE,PRE2014,0,True,124,2167,0.0809727227833296,-0.0938176086111528,0.2522113103791106,0.5465457793973507,0.9983855909334398,1.934128736804408,0.8,0,0.355,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_New,PHASE,PRE2014,1,True,124,2167,-0.0158060948943651,,,0.6764633409392684,0.9990533220984475,-0.371390147021422,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_New,PHASE,PRE2014,WIN3,True,372,2167,0.0575406464818295,-0.0495105795128512,0.1593332532244466,0.5944479472715753,0.993448650038562,1.3594158449559357,0.6,0,0.335,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_FirstQ,PHASE,PRE2014,-1,True,124,2167,0.0542504331877566,,,0.8035593459412638,0.9974630741851356,1.2892453199855325,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_FirstQ,PHASE,PRE2014,0,True,124,2167,0.0696989458320225,-0.1154958669889823,0.2513447648643985,0.5630566759102228,0.9983855909334398,1.664806811848485,0.6,0,0.425,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_FirstQ,PHASE,PRE2014,1,True,124,2167,0.0968329343959294,,,0.4169260908194805,0.9990533220984475,2.309439673127156,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_FirstQ,PHASE,PRE2014,WIN3,True,372,2167,0.0738897301467583,-0.0292248145233185,0.1684394603281851,0.3687217773451158,0.993448650038562,1.7536258666592142,0.6,0,0.22,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_LastQ,PHASE,PRE2014,-1,True,124,2167,0.1330593387743746,,,0.2968231704892984,0.9974630741851356,3.179557800113097,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_LastQ,PHASE,PRE2014,0,True,124,2167,0.0430294177431352,-0.1408790539108191,0.2182041664239758,0.9966587904799424,0.9983855909334398,1.022414729708898,0.6,0,0.64,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_LastQ,PHASE,PRE2014,1,True,124,2167,-0.0098937506621683,,,0.8355684114967518,0.9990533220984475,-0.2341837046661243,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | CVAC — Confirmed stroke,CVAC,PHASE_LastQ,PHASE,PRE2014,WIN3,True,372,2167,0.0554633531811519,-0.0470792357119037,0.1576653230523516,0.6450631261545066,0.993448650038562,1.3128165816167048,0.8,0,0.36,NULL,p_mw >= 0.05
NYC_EMS,🧬 Neurology | DIFFBR — Breathing difficulty (neurological),DIFFBR,WAVE_event,WAVE,PRE2014,-1,True,988,2664,-0.0065400796937657,,,0.618980029841093,0.9982242650502056,-0.0609594548283021,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_EMS,🧬 Neurology | DIFFBR — Breathing difficulty (neurological),DIFFBR,WAVE_event,WAVE,PRE2014,0,True,988,2664,-0.0045301459102856,-0.0788102985820211,0.0674548496322975,0.9968570717873668,0.9984541737171204,-0.042229104172109,0.6,0,0.88,NULL,p_mw >= 0.05
